interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,primary_power_source,load.load,load_forecast.publish_time_utc,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-01 05:00:00+00:00,2024-05-01 05:05:00+00:00,25503.1,23247.0,0.47744916820702404,wind,48690,2024-05-01 04:30:00+00:00,49838.28985595703,3992.2,60.1,3713.3,125.8,0.2,23186.7,17601.9,0.0,0.002583692750051345
2024-05-01 05:05:00+00:00,2024-05-01 05:10:00+00:00,25257.9,23317.5,0.48062454910852315,wind,48515,2024-05-01 04:30:00+00:00,49587.09321085612,3973.4,60.4,3714.2,91.1,0.5,23256.6,17411.3,0.0,0.0018777697619293
2024-05-01 05:10:00+00:00,2024-05-01 05:15:00+00:00,25445.0,22630.199999999997,0.4713250301995251,wind,48014,2024-05-01 04:30:00+00:00,49335.89656575521,3973.7,61.2,3711.9,150.2,0.4,22568.6,17547.0,0.0,0.003128254259174407
2024-05-01 05:15:00+00:00,2024-05-01 05:20:00+00:00,25259.5,22951.0,0.476656282450675,wind,48150,2024-05-01 04:30:00+00:00,49084.6999206543,3983.3,60.5,3713.0,171.0,0.6,22889.9,17310.6,0.0,0.0035514018691588786
2024-05-01 05:20:00+00:00,2024-05-01 05:25:00+00:00,24971.6,22886.7,0.47882128959370684,wind,47798,2024-05-01 04:30:00+00:00,48833.50327555338,3982.2,60.3,3714.5,111.3,0.5,22825.9,17101.0,0.0,0.0023285493116866813
2024-05-01 05:25:00+00:00,2024-05-01 05:30:00+00:00,24802.3,22733.5,0.47885202738283306,wind,47475,2024-05-01 04:30:00+00:00,48582.30663045248,3986.5,60.8,3714.0,514.9,0.3,22672.4,16529.2,0.0,0.010845708267509215
2024-05-01 05:30:00+00:00,2024-05-01 05:35:00+00:00,24708.8,22662.8,0.4790175646255628,wind,47311,2024-05-02 04:30:00+00:00,47938.48022460938,3978.5,60.6,3713.5,486.6,0.5,22601.7,16481.4,0.0,0.010285134535308913
2024-05-01 05:35:00+00:00,2024-05-01 05:40:00+00:00,24572.100000000002,22578.2,0.4794691017201104,wind,47090,2024-05-02 04:30:00+00:00,47704.68432617188,3974.8,60.3,3713.6,134.2,0.6,22517.3,16661.8,0.0,0.0028498619664472286
2024-05-01 05:40:00+00:00,2024-05-01 05:45:00+00:00,24309.8,22728.600000000002,0.48381370002980123,wind,46978,2024-05-02 04:30:00+00:00,47470.88842773438,3972.7,60.4,3712.5,142.6,0.8,22667.4,16429.2,0.0,0.0030354634084039335
2024-05-01 05:45:00+00:00,2024-05-01 05:50:00+00:00,24248.3,22464.0,0.4815227642973506,wind,46652,2024-05-02 04:30:00+00:00,47237.09252929688,3962.5,60.3,3712.8,130.1,0.3,22403.4,16369.0,0.0,0.0027887336019891966
2024-05-01 05:50:00+00:00,2024-05-01 05:55:00+00:00,24012.7,22478.8,0.48413344532747515,wind,46431,2024-05-02 04:30:00+00:00,47003.29663085938,3976.3,60.5,3711.4,65.0,0.5,22417.8,16197.3,0.0,0.0013999267730611014
2024-05-01 05:55:00+00:00,2024-05-01 06:00:00+00:00,23886.8,22417.8,0.48477207853991866,wind,46244,2024-05-02 04:30:00+00:00,46769.50073242188,3985.2,60.6,3712.4,128.1,29.2,22328.0,16010.6,0.0,0.0027700890926390448
2024-05-01 06:00:00+00:00,2024-05-01 06:05:00+00:00,23959.8,22352.7,0.48328072299576236,wind,46252,2024-05-02 04:30:00+00:00,46535.70483398438,3976.5,60.5,3714.5,60.6,25.7,22266.5,16113.6,0.0,0.0013102136123843294
2024-05-01 06:05:00+00:00,2024-05-01 06:10:00+00:00,23724.3,22416.2,0.48645211692454593,wind,46081,2024-05-02 04:30:00+00:00,46301.90893554688,3962.6,59.5,3711.8,27.2,2.3,22354.4,15946.5,0.0,0.0005902649682081552
2024-05-01 06:10:00+00:00,2024-05-01 06:15:00+00:00,23666.899999999998,22268.300000000003,0.48541253405994556,wind,45875,2024-05-02 04:30:00+00:00,46068.11303710938,3986.1,60.2,3710.2,58.5,2.2,22205.9,15820.2,0.0,0.0012752043596730245
2024-05-01 06:15:00+00:00,2024-05-01 06:20:00+00:00,23722.899999999998,22140.600000000002,0.4833875510337751,wind,45803,2024-05-02 04:30:00+00:00,45834.31713867188,4002.0,60.5,3712.3,51.3,16.9,22063.2,15866.9,0.0,0.0011200139728838722
2024-05-01 06:20:00+00:00,2024-05-01 06:25:00+00:00,23968.1,21826.6,0.4772510604801679,wind,45734,2024-05-02 04:30:00+00:00,45600.52124023438,4018.5,60.7,3711.1,177.0,0.4,21765.5,15980.9,0.0,0.003870205973673853
2024-05-01 06:25:00+00:00,2024-05-01 06:30:00+00:00,23768.6,21642.8,0.47722872704019753,wind,45351,2024-05-02 04:30:00+00:00,45366.72534179688,3978.7,60.4,3711.1,31.1,0.4,21582.0,15970.0,0.0,0.000685762166214637
2024-05-01 06:30:00+00:00,2024-05-01 06:35:00+00:00,23630.6,21617.100000000002,0.47838142869788447,wind,45188,2024-05-02 04:30:00+00:00,45132.92944335938,3967.9,59.7,3710.9,14.1,0.5,21556.9,15848.8,0.0,0.00031202974240948926
2024-05-01 06:35:00+00:00,2024-05-01 06:40:00+00:00,23450.3,21747.9,0.48180911870264526,wind,45138,2024-05-02 04:30:00+00:00,45058.152821858734,3984.0,60.2,3710.6,35.0,0.5,21687.2,15646.4,0.0,0.0007753998847977314
2024-05-01 06:40:00+00:00,2024-05-01 06:45:00+00:00,23371.699999999997,21622.9,0.4812039612774007,wind,44935,2024-05-02 04:30:00+00:00,44983.37620035808,3971.5,59.6,3712.2,7.7,0.4,21562.9,15591.5,0.0,0.00017135862913096695
2024-05-01 06:45:00+00:00,2024-05-01 06:50:00+00:00,23312.899999999998,21676.5,0.4824612165861693,wind,44929,2024-05-02 04:30:00+00:00,44908.59957885743,3997.1,60.4,3711.4,76.8,0.7,21615.4,15435.5,0.0,0.0017093636626677646
2024-05-01 06:50:00+00:00,2024-05-01 06:55:00+00:00,23173.0,21747.3,0.4847815425769059,wind,44860,2024-05-02 04:30:00+00:00,44833.82295735678,3973.3,60.3,3711.8,25.1,0.5,21686.5,15379.1,0.0,0.0005595185020062416
2024-05-01 06:55:00+00:00,2024-05-01 07:00:00+00:00,23026.800000000003,21693.199999999997,0.48574115539632773,wind,44660,2024-05-02 04:30:00+00:00,44759.046335856125,3965.9,60.0,3712.7,25.1,0.6,21632.6,15232.0,0.0,0.0005620241827138379
2024-05-01 07:00:00+00:00,2024-05-01 07:05:00+00:00,22988.1,21429.4,0.4832536532563594,wind,44344,2024-05-02 04:30:00+00:00,44684.269714355476,3973.4,73.5,3710.3,64.4,0.4,21355.5,15122.6,0.0,0.0014522821576763486
2024-05-01 07:05:00+00:00,2024-05-01 07:10:00+00:00,22882.7,21426.1,0.4844136465374963,wind,44231,2024-05-02 04:30:00+00:00,44609.49309285483,3964.5,77.8,3711.9,16.3,0.5,21347.8,15081.1,0.0,0.00036851981641834914
2024-05-01 07:10:00+00:00,2024-05-01 07:15:00+00:00,22784.1,21583.5,0.4873221946263265,wind,44290,2024-05-02 04:30:00+00:00,44534.71647135417,3947.9,77.6,3711.9,3.6,0.7,21505.2,14998.3,0.0,8.128245653646422e-05
2024-05-01 07:15:00+00:00,2024-05-01 07:20:00+00:00,22821.9,21558.399999999998,0.48663461321414864,wind,44301,2024-05-02 04:30:00+00:00,44459.93984985352,3942.8,79.3,3710.5,34.9,0.5,21478.6,15008.9,0.0,0.0007877926006184962
2024-05-01 07:20:00+00:00,2024-05-01 07:25:00+00:00,23061.2,21139.8,0.47913238593866864,wind,44121,2024-05-02 04:30:00+00:00,44385.163228352874,3941.8,80.0,3712.8,120.6,0.7,21059.1,15175.8,0.0,0.0027333922621880736
2024-05-01 07:25:00+00:00,2024-05-01 07:30:00+00:00,23021.5,21023.7,0.4781808670336169,wind,43966,2024-05-02 04:30:00+00:00,44310.38660685222,3873.6,79.2,3712.7,25.1,0.5,20944.0,15312.9,0.0,0.0005708956921257335
2024-05-01 07:30:00+00:00,2024-05-01 07:35:00+00:00,22991.899999999998,21103.100000000002,0.47943067451212035,wind,44017,2024-05-02 04:30:00+00:00,44235.60998535157,3833.7,78.0,3711.8,4.6,0.7,21024.4,15334.3,0.0,0.00010450507758366085
2024-05-01 07:35:00+00:00,2024-05-01 07:40:00+00:00,23144.0,20754.5,0.473630762209037,wind,43820,2024-05-02 04:30:00+00:00,44152.954732259124,3832.4,78.5,3712.3,67.8,0.6,20675.4,15430.8,0.0,0.0015472387037882246
2024-05-01 07:40:00+00:00,2024-05-01 07:45:00+00:00,23227.7,20528.7,0.4700009157928477,wind,43678,2024-05-02 04:30:00+00:00,44070.29947916667,3828.0,78.4,3713.3,18.3,0.8,20449.5,15570.1,0.0,0.0004189752278034709
2024-05-01 07:45:00+00:00,2024-05-01 07:50:00+00:00,23162.100000000002,20342.8,0.46843668685380063,wind,43427,2024-05-02 04:30:00+00:00,43987.644226074226,3809.3,77.9,3714.7,15.7,0.6,20264.3,15528.1,0.0,0.00036152623943629537
2024-05-01 07:50:00+00:00,2024-05-01 07:55:00+00:00,23202.4,20277.399999999998,0.4672104329393331,wind,43401,2024-05-02 04:30:00+00:00,43904.98897298178,3821.5,78.8,3713.3,44.1,1.3,20197.3,15513.8,0.0,0.0010161056196861824
2024-05-01 07:55:00+00:00,2024-05-01 08:00:00+00:00,23417.6,20111.5,0.46286536248561566,wind,43450,2024-05-02 04:30:00+00:00,43822.33371988933,3831.1,79.1,3712.4,45.6,0.5,20031.9,15723.8,0.0,0.0010494821634062141
2024-05-01 08:00:00+00:00,2024-05-01 08:05:00+00:00,23513.600000000002,19854.3,0.4586347886347886,wind,43290,2024-05-02 04:30:00+00:00,43739.67846679688,3822.2,77.9,3715.0,0.4,0.3,19776.1,15902.2,0.0,9.240009240009241e-06
2024-05-01 08:05:00+00:00,2024-05-01 08:10:00+00:00,23518.899999999998,19862.0,0.4584843378500035,wind,43321,2024-05-02 04:30:00+00:00,43657.02321370444,3804.8,59.9,3712.2,6.1,0.2,19801.9,15897.8,0.0,0.00014080930726437523
2024-05-01 08:10:00+00:00,2024-05-01 08:15:00+00:00,23397.5,19845.5,0.45956742236528264,wind,43183,2024-05-02 04:30:00+00:00,43574.367960611984,3806.2,60.0,3713.1,0.6,0.2,19785.3,15801.0,0.0,1.3894356575504249e-05
2024-05-01 08:15:00+00:00,2024-05-01 08:20:00+00:00,23292.7,19604.1,0.45764409272358003,wind,42837,2024-05-02 04:30:00+00:00,43491.71270751954,3803.3,59.8,3712.5,11.3,0.2,19544.1,15684.6,0.0,0.0002637906482713542
2024-05-01 08:20:00+00:00,2024-05-01 08:25:00+00:00,23140.899999999998,19663.9,0.46002807345888413,wind,42745,2024-05-02 04:30:00+00:00,43409.05745442709,3810.5,59.8,3712.8,22.7,0.2,19603.9,15505.6,0.0,0.0005310562638905135
2024-05-01 08:25:00+00:00,2024-05-01 08:30:00+00:00,23097.8,19722.2,0.46123012160898036,wind,42760,2024-05-02 04:30:00+00:00,43326.40220133464,3793.9,60.0,3712.9,35.7,0.3,19661.9,15464.8,0.0,0.0008348924228250703
2024-05-01 08:30:00+00:00,2024-05-01 08:35:00+00:00,23007.2,19730.199999999997,0.46231459568385774,wind,42677,2024-05-02 04:30:00+00:00,43243.746948242195,3827.3,60.4,3712.5,59.7,0.2,19669.6,15313.3,0.0,0.0013988799587599879
2024-05-01 08:35:00+00:00,2024-05-01 08:40:00+00:00,22975.3,19698.8,0.4622612287041817,wind,42614,2024-05-02 04:30:00+00:00,43193.6239420573,3820.0,60.1,3712.8,26.1,0.2,19638.5,15337.1,0.0,0.0006124747735485991
2024-05-01 08:40:00+00:00,2024-05-01 08:45:00+00:00,22945.3,19719.0,0.4628438644258755,wind,42604,2024-05-02 04:30:00+00:00,43143.500935872406,3813.7,60.3,3713.0,33.8,0.2,19658.5,15300.2,0.0,0.0007933527368322223
2024-05-01 08:45:00+00:00,2024-05-01 08:50:00+00:00,22804.8,19809.2,0.4655073553602482,wind,42554,2024-05-02 04:30:00+00:00,43093.37792968751,3795.7,60.0,3713.6,14.9,0.7,19748.5,15201.4,0.0,0.0003501433472764018
2024-05-01 08:50:00+00:00,2024-05-01 08:55:00+00:00,22632.7,19992.2,0.46968636203453545,wind,42565,2024-05-02 04:30:00+00:00,43043.25492350261,3805.0,59.9,3712.6,23.2,0.3,19932.0,15006.0,0.0,0.0005450487489721602
2024-05-01 08:55:00+00:00,2024-05-01 09:00:00+00:00,22527.0,20184.9,0.4732462721560537,wind,42652,2024-05-02 04:30:00+00:00,42993.13191731772,3803.4,59.9,3713.3,12.2,0.6,20124.4,14894.3,0.0,0.0002860358248147801
2024-05-01 09:00:00+00:00,2024-05-01 09:05:00+00:00,22423.1,20348.0,0.47641122895741145,wind,42711,2024-05-02 04:30:00+00:00,42943.00891113282,3811.9,60.1,3713.0,2.8,0.5,20287.4,14790.3,0.0,6.55568823019831e-05
2024-05-01 09:05:00+00:00,2024-05-01 09:10:00+00:00,22428.5,20383.6,0.47678705089820356,wind,42752,2024-05-02 04:30:00+00:00,42892.88590494792,3816.7,60.1,3713.9,2.8,0.7,20322.8,14769.6,0.0,6.54940119760479e-05
2024-05-01 09:10:00+00:00,2024-05-01 09:15:00+00:00,22457.100000000002,20409.5,0.4767906368266131,wind,42806,2024-05-02 04:30:00+00:00,42842.76289876303,3825.0,60.6,3714.9,45.1,0.6,20348.3,14780.6,0.0,0.0010535906181376442
2024-05-01 09:15:00+00:00,2024-05-01 09:20:00+00:00,22604.4,20355.6,0.47448951048951044,wind,42900,2024-05-02 04:30:00+00:00,42792.63989257813,3810.7,60.0,3712.3,2.0,0.5,20295.1,14920.1,0.0,4.662004662004662e-05
2024-05-01 09:20:00+00:00,2024-05-01 09:25:00+00:00,22542.8,20322.2,0.4747622941245182,wind,42805,2024-05-02 04:30:00+00:00,42742.516886393234,3810.2,60.0,3713.4,0.1,0.5,20261.7,14876.5,0.0,2.336175680411167e-06
2024-05-01 09:25:00+00:00,2024-05-01 09:30:00+00:00,22451.7,20299.1,0.4754889789416973,wind,42691,2024-05-02 04:30:00+00:00,42692.39388020834,3799.6,59.8,3713.8,0.1,0.5,20238.8,14802.0,0.0,2.3424140919631775e-06
2024-05-01 09:30:00+00:00,2024-05-01 09:35:00+00:00,22398.600000000002,20518.5,0.47876659588865295,wind,42857,2024-05-02 04:30:00+00:00,42642.270874023445,3808.2,60.1,3715.5,0.8,0.8,20457.6,14720.8,0.0,1.8666728889096297e-05
2024-05-01 09:35:00+00:00,2024-05-01 09:40:00+00:00,22421.800000000003,20562.699999999997,0.4790490168670207,wind,42924,2024-05-02 04:30:00+00:00,42753.365112304695,3813.9,60.5,3713.3,58.8,0.6,20501.6,14681.9,0.0,0.0013698630136986301
2024-05-01 09:40:00+00:00,2024-05-01 09:45:00+00:00,22446.0,20552.0,0.47864362569285945,wind,42938,2024-05-02 04:30:00+00:00,42864.459350585945,3813.7,60.0,3714.4,74.7,0.7,20491.3,14692.5,0.0,0.0017397177325445992
2024-05-01 09:45:00+00:00,2024-05-01 09:50:00+00:00,22500.7,20469.2,0.477026334187835,wind,42910,2024-05-02 04:30:00+00:00,42975.553588867195,3800.0,59.9,3713.5,34.6,0.6,20408.7,14809.8,0.0,0.0008063388487532044
2024-05-01 09:50:00+00:00,2024-05-01 09:55:00+00:00,22557.899999999998,20334.2,0.47474318266716475,wind,42832,2024-05-02 04:30:00+00:00,43086.647827148445,3816.8,60.1,3711.5,30.5,0.7,20273.4,14807.5,0.0,0.000712084422861412
2024-05-01 09:55:00+00:00,2024-05-01 10:00:00+00:00,22612.7,20350.5,0.47433745891895673,wind,42903,2024-05-02 04:30:00+00:00,43197.742065429695,3832.0,60.2,3713.6,38.4,0.6,20289.7,14873.4,0.0,0.0008950423047339347
2024-05-01 10:00:00+00:00,2024-05-01 10:05:00+00:00,23100.5,20354.2,0.4690556298105729,wind,43394,2024-05-02 04:30:00+00:00,43308.836303710945,3880.3,60.7,3712.9,174.8,0.6,20292.9,15202.6,0.0,0.004028206664515832
2024-05-01 10:05:00+00:00,2024-05-01 10:10:00+00:00,23403.0,20283.8,0.4649368510326174,wind,43627,2024-05-02 04:30:00+00:00,43419.930541992195,3853.2,59.8,3713.9,97.5,0.7,20223.3,15604.8,0.0,0.0022348545625415456
2024-05-01 10:10:00+00:00,2024-05-01 10:15:00+00:00,23574.0,20278.8,0.46306030644166873,wind,43793,2024-05-02 04:30:00+00:00,43531.024780273445,3856.5,59.8,3713.1,25.3,0.7,20218.3,15902.0,0.0,0.0005777179001210239
2024-05-01 10:15:00+00:00,2024-05-01 10:20:00+00:00,23609.3,20317.8,0.46316821300749994,wind,43867,2024-05-02 04:30:00+00:00,43642.119018554695,3844.2,60.1,3712.4,35.6,0.7,20257.0,15917.4,0.0,0.0008115439852280758
2024-05-01 10:20:00+00:00,2024-05-01 10:25:00+00:00,23704.1,20237.4,0.46118821357763046,wind,43881,2024-05-02 04:30:00+00:00,43753.213256835945,3858.2,60.5,3712.0,26.7,0.7,20176.2,15984.1,0.0,0.0006084637998222465
2024-05-01 10:25:00+00:00,2024-05-01 10:30:00+00:00,23775.7,20185.3,0.4597913487164301,wind,43901,2024-05-02 04:30:00+00:00,43864.307495117195,3863.0,60.0,3712.4,19.2,0.8,20124.5,16057.8,0.0,0.0004373476686180269
2024-05-01 10:30:00+00:00,2024-05-01 10:35:00+00:00,24212.600000000002,20172.0,0.45510333002436604,wind,44324,2024-05-02 04:30:00+00:00,43975.401733398445,3858.5,60.6,3713.7,126.3,0.6,20110.8,16401.4,0.0,0.0028494720693078243
2024-05-01 10:35:00+00:00,2024-05-01 10:40:00+00:00,24316.7,19970.1,0.4515363917968661,wind,44227,2024-05-02 04:30:00+00:00,44158.21157836915,3862.4,59.8,3713.7,20.5,0.7,19909.6,16617.6,0.0,0.00046351776064395054
2024-05-01 10:40:00+00:00,2024-05-01 10:45:00+00:00,24405.8,20022.1,0.4512734403173458,wind,44368,2024-05-02 04:30:00+00:00,44341.02142333985,3851.2,59.9,3712.5,21.8,0.7,19961.5,16698.9,0.0,0.0004913451135953841
2024-05-01 10:45:00+00:00,2024-05-01 10:50:00+00:00,24504.800000000003,19998.699999999997,0.44998537452467197,wind,44443,2024-05-02 04:30:00+00:00,44523.83126831055,3865.8,60.5,3714.2,22.2,0.6,19937.6,16779.4,0.0,0.000499516234277614
2024-05-01 10:50:00+00:00,2024-05-01 10:55:00+00:00,24863.4,19891.8,0.4450564940149905,wind,44695,2024-05-02 04:30:00+00:00,44706.64111328125,3890.1,60.2,3712.9,60.0,0.6,19831.0,17074.7,0.0,0.0013424320393780065
2024-05-01 10:55:00+00:00,2024-05-01 11:00:00+00:00,25144.7,19913.7,0.4425463353926841,wind,44998,2024-05-02 04:30:00+00:00,44889.45095825195,3893.0,60.4,3713.3,84.0,0.6,19852.7,17336.8,0.0,0.0018667496333170364
2024-05-01 11:00:00+00:00,2024-05-01 11:05:00+00:00,25768.3,19767.2,0.43468279274326554,wind,45475,2024-05-02 04:30:00+00:00,45072.260803222656,3893.5,60.5,3710.3,497.8,0.2,19706.5,17524.6,0.0,0.010946673996701484
2024-05-01 11:05:00+00:00,2024-05-01 11:10:00+00:00,26094.399999999998,19643.800000000003,0.43004947677218797,wind,45678,2024-05-02 04:30:00+00:00,45255.07064819336,3893.3,60.2,3713.4,202.5,0.2,19583.4,18146.4,0.0,0.004433206357546303
2024-05-01 11:10:00+00:00,2024-05-01 11:15:00+00:00,26459.600000000002,19582.5,0.4258731677612979,wind,45982,2024-05-02 04:30:00+00:00,45437.88049316406,3945.7,60.1,3716.3,206.3,0.3,19522.1,18456.5,0.0,0.0044865382106041496
2024-05-01 11:15:00+00:00,2024-05-01 11:20:00+00:00,26755.7,19361.8,0.4203877803591202,wind,46057,2024-05-02 04:30:00+00:00,45620.690338134766,3967.6,60.5,3712.2,246.4,0.2,19301.1,18657.2,0.0,0.005349892524480535
2024-05-01 11:20:00+00:00,2024-05-01 11:25:00+00:00,27088.3,19421.0,0.4181144911623501,wind,46449,2024-05-02 04:30:00+00:00,45803.50018310546,3981.3,60.3,3713.5,385.9,0.3,19360.4,18869.5,0.0,0.008308036771512841
2024-05-01 11:25:00+00:00,2024-05-01 11:30:00+00:00,27320.9,19418.5,0.41600077122474777,wind,46679,2024-05-02 04:30:00+00:00,45986.310028076165,3982.3,60.4,3712.7,189.7,0.5,19357.6,19280.7,0.0,0.004063925962424216
2024-05-01 11:30:00+00:00,2024-05-01 11:35:00+00:00,27533.0,19379.7,0.4136365576709639,natural_gas,46852,2024-05-02 04:30:00+00:00,46169.11987304687,4015.8,60.7,3714.3,333.3,0.5,19318.5,19342.8,0.0,0.007113890548962692
2024-05-01 11:35:00+00:00,2024-05-01 11:40:00+00:00,27669.100000000002,19306.8,0.41151845852161306,natural_gas,46916,2024-05-02 04:30:00+00:00,46285.71153767903,4012.1,59.9,3714.5,305.1,0.6,19246.3,19491.9,0.0,0.006503111944752324
2024-05-01 11:40:00+00:00,2024-05-01 11:45:00+00:00,27549.699999999997,19344.2,0.41303753683221595,natural_gas,46834,2024-05-02 04:30:00+00:00,46402.30320231119,4019.9,59.9,3713.2,185.3,4.4,19279.9,19496.8,0.0,0.003956527309219798
2024-05-01 11:45:00+00:00,2024-05-01 11:50:00+00:00,27494.7,19311.2,0.4131091430282805,natural_gas,46746,2024-05-02 04:30:00+00:00,46518.89486694335,4037.7,59.9,3712.4,320.1,16.3,19235.0,19287.3,0.0,0.006847644718264665
2024-05-01 11:50:00+00:00,2024-05-01 11:55:00+00:00,27616.0,19215.600000000002,0.41084432661264464,natural_gas,46771,2024-05-02 04:30:00+00:00,46635.486531575516,4073.8,60.6,3715.2,546.4,36.6,19118.4,19168.3,0.0,0.011682452801949926
2024-05-01 11:55:00+00:00,2024-05-01 12:00:00+00:00,27717.199999999997,19198.100000000002,0.4097342866289617,natural_gas,46855,2024-05-02 04:30:00+00:00,46752.07819620768,4073.7,60.3,3712.8,439.8,75.9,19061.9,19375.4,0.0,0.009386404866076193
2024-05-01 12:00:00+00:00,2024-05-01 12:05:00+00:00,28194.8,19174.9,0.4053118856877127,natural_gas,47309,2024-05-02 04:30:00+00:00,46868.669860839844,4091.3,60.7,3712.4,387.4,130.2,18984.0,19858.9,0.0,0.008188716734659367
2024-05-01 12:05:00+00:00,2024-05-01 12:10:00+00:00,28381.0,19046.5,0.40210484092300547,natural_gas,47367,2024-05-02 04:30:00+00:00,46985.261525472,4093.5,60.5,3713.8,345.9,197.6,18788.4,20094.7,0.0,0.00730255240990563
2024-05-01 12:10:00+00:00,2024-05-01 12:15:00+00:00,28390.600000000002,18984.3,0.4012321673887773,natural_gas,47315,2024-05-02 04:30:00+00:00,47101.853190104164,4099.2,59.9,3712.8,152.6,286.1,18638.3,20285.4,0.0,0.0032251928563880373
2024-05-01 12:15:00+00:00,2024-05-01 12:20:00+00:00,28409.5,19024.899999999998,0.40158947946130785,natural_gas,47374,2024-05-02 04:30:00+00:00,47218.44485473633,4105.3,60.4,3713.9,108.2,422.2,18542.3,20334.9,0.0,0.002283953223287035
2024-05-01 12:20:00+00:00,2024-05-01 12:25:00+00:00,28336.0,19019.399999999998,0.4021439898509356,natural_gas,47295,2024-05-02 04:30:00+00:00,47335.036519368485,4108.6,60.4,3712.8,121.8,614.9,18344.1,20249.7,0.0,0.002575325087218522
2024-05-01 12:25:00+00:00,2024-05-01 12:30:00+00:00,28314.7,19075.5,0.403031903655187,natural_gas,47330,2024-05-02 04:30:00+00:00,47451.62818400065,4130.5,60.2,3712.1,222.3,842.0,18173.3,20064.1,0.0,0.004696809634481301
2024-05-01 12:30:00+00:00,2024-05-01 12:35:00+00:00,28229.3,19170.7,0.4049577524292353,natural_gas,47340,2024-05-02 04:30:00+00:00,47568.21984863281,4174.4,60.0,3713.0,254.3,1117.5,17993.2,19930.9,0.0,0.0053717786227291935
2024-05-01 12:35:00+00:00,2024-05-01 12:40:00+00:00,28056.600000000002,19321.6,0.40833509446722177,natural_gas,47318,2024-05-02 04:30:00+00:00,47614.263483683266,4208.0,60.2,3712.3,264.1,1387.6,17873.8,19725.6,0.0,0.005581385519252716
2024-05-01 12:40:00+00:00,2024-05-01 12:45:00+00:00,27867.2,19486.9,0.41203746775489497,natural_gas,47294,2024-05-02 04:30:00+00:00,47660.30711873373,4208.0,60.1,3711.3,260.8,1673.3,17753.5,19547.2,0.0,0.005514441578212881
2024-05-01 12:45:00+00:00,2024-05-01 12:50:00+00:00,27792.300000000003,19577.0,0.4138113255405948,natural_gas,47309,2024-05-02 04:30:00+00:00,47706.35075378418,4273.6,60.3,3712.1,194.5,1918.6,17598.1,19485.2,0.0,0.0041112684690016695
2024-05-01 12:50:00+00:00,2024-05-01 12:55:00+00:00,27718.5,19721.7,0.4162452511608274,natural_gas,47380,2024-05-02 04:30:00+00:00,47752.39438883464,4359.7,60.2,3711.7,146.1,2236.0,17425.5,19355.2,0.0,0.0030835795694385817
2024-05-01 12:55:00+00:00,2024-05-01 13:00:00+00:00,27702.399999999998,19937.9,0.4190395124001682,natural_gas,47580,2024-05-02 04:30:00+00:00,47798.43802388509,4436.1,60.3,3713.8,67.7,2631.2,17246.4,19394.8,0.0,0.0014228667507356033
